cliente;RespCampanha;TempoDesdeUltCompra;TempoRel;VlMedio;Pct_Vestuario;RegValorCli;RendaMensal
12308;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
12511;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
12714;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
12917;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
13120;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
13323;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
13526;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
13729;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
13932;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
14135;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
14338;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
14541;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
14744;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
14947;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
15150;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
15353;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
15556;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
15759;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
15962;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
16165;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
16368;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
16571;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
16774;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
16977;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
17180;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
17383;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
17586;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
17789;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
17992;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
18195;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
18398;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
18601;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
18804;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
19007;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
19210;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
19413;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
19616;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
19819;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
20022;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
20225;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
20428;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
20631;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
20834;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
21037;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
21240;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
21443;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
21646;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
21849;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
22052;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
22255;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
22458;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
22661;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
22864;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
23067;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
23270;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
23473;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
23676;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
23879;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
24082;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
24285;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
24488;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
24691;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
24894;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
25097;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
25300;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
25503;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
25706;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
25909;0;2-30 a 45 dias;4-mais 8 anos;3-R$350 a R$850;1-Até 10%;II;1-Até  R1518
167;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
370;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
573;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
776;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
979;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
1182;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
1385;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
1588;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
1791;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
1994;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
2197;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
2400;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
2603;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
2806;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
3009;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
3212;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
3415;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
3618;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
3821;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
4024;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
4227;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
4430;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
4633;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
4836;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
5039;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
5242;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
5445;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
5648;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
5851;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
6054;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
6257;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
6460;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
6663;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
6866;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
7069;0;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
7272;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
7475;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
7678;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
7881;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
8084;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
8287;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
8490;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
8693;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
8896;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
9099;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
9302;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
9505;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
9708;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
9911;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
10114;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
10317;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
10520;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
10723;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
10926;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
11129;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
11332;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
11535;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
11738;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
11941;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
12144;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
12347;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
12550;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
12753;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
12956;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
13159;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
13362;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
13565;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
13768;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
13971;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
14174;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
14377;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
14580;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
14783;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
14986;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
15189;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
15392;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
15595;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
15798;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
16001;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
16204;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
16407;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
16610;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
16813;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
17016;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
17219;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
17422;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
17625;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
17828;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
18031;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
18234;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
18437;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
18640;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
18843;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
19046;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
19249;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
19452;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
19655;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
19858;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
20061;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
20264;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
20467;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
20670;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
20873;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
21076;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
21279;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
21482;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
21685;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
21888;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
22091;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
22294;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
22497;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
22700;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
22903;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
23106;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
23309;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
23512;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
23715;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
23918;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
24121;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
24324;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
24527;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
24730;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
24933;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
25136;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
25339;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
25542;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
25745;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
25948;1;2-30 a 45 dias;2-1 a 3 anos;3-R$350 a R$850;1-Até 10%;II;3-R$3000 a R$4500
154;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
357;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
560;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
763;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
966;1;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
1169;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
1372;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
1575;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
1778;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
1981;1;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
2184;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
2387;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
2590;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
2793;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
2996;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
3199;1;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
3402;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
3605;1;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
3808;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
4011;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
4214;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
4417;1;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
4620;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
4823;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
5026;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
5229;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
5432;1;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
5635;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
5838;1;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
6041;1;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
6244;1;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
6447;1;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
6650;1;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
6853;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
7056;1;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
7259;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
7462;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
7665;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
7868;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
8071;0;2-30 a 45 dias;1-até 1 ano;3-R$350 a R$850;3-20% a 30%;I;4-mais de R$4500
